ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0269422,Kanamarayathu,1984,130 min,6.6,132,"Drama, Romance            ",malayalam
tt0390929,Bin Badal Barsaat,1963,154 min,5.7,30,"Drama, Musical, Mystery            ",hindi
tt7212514,Pupa,2018,109 min,7.6,88,Drama            ,bengali
tt1612611,Phoonk 2,2010,110 min,3.1,485,"Drama, Horror, Mystery            ",hindi
tt4588730,Chal Guru Ho Jaa Shuru,2015,127 min,4.9,45,Comedy            ,hindi
tt0871510,Chak De! India,2007,153 min,8.2,"74,911","Drama, Family, Sport            ",hindi
tt0157346,Balram Shri Krishna,1968,176 min,5.6,8,Fantasy            ,hindi
tt2806788,Fukrey,2013,139 min,6.9,"10,616","Comedy, Drama, Romance            ",hindi
tt1843335,Yutham Sei,2011,160 min,8.0,"1,834","Crime, Drama, Mystery            ",tamil
tt0304435,Muna Madan,2003,133 min,6.8,116,Drama            ,nepali
tt0214989,Nidhiram Sardar,1976,114 min,6.8,15,Drama            ,bengali
tt0271663,Nair Saab,1989,157 min,7.1,438,"Action, Thriller            ",malayalam
tt1946204,Ek Paye Royecho Dariye,2012,92 min,6.3,6,"Drama, Fantasy, Mystery            ",bengali
tt0216025,Nati Binodini,1994,148 min,7.6,8,Drama            ,bengali
tt12300832,Panchaali,2018,49 min,5.6,16,Action            ,hindi
tt0325777,Malaikallan,1954,186 min,7.3,30,"Action, Drama            ",tamil
tt8016666,Oru Pazhaya Bomb Kadha,2018,147 min,5.4,285,Comedy            ,malayalam
tt1657293,Kutty Pisasu,2010,145 min,4.2,33,"Drama, Fantasy, Thriller            ",tamil
tt2827388,Nedunchalai,2014,139 min,6.5,266,Drama            ,tamil
tt0300028,Indian,2001,178 min,5.4,"2,189","Action, Crime, Drama            ",hindi
tt0072781,Chomana Dudi,1975,141 min,8.4,55,Drama            ,kannada
tt2556308,Holiday: A Soldier is Never Off Duty,2014,160 min,7.2,"25,739","Action, Thriller            ",hindi
tt0286705,Hum Dono,1995,154 min,6.3,190,"Action, Comedy, Thriller            ",hindi
tt9109794,Kolaigaran,2019,109 min,7.1,"1,242","Action, Crime, Drama            ",tamil
tt0073458,Nishant,1975,140 min,7.6,535,"Crime, Drama            ",hindi
tt3866300,Raajadhaani,2011,134 min,6.5,95,"Action, Crime, Drama            ",kannada
tt0364571,Once More,1997,160 min,6.1,616,"Comedy, Drama, Romance            ",tamil
tt12385290,Dil Pardesi Ho Gaya,2013,144 min,1.6,5,Drama            ,punjabi
tt13529500,Bandhay Ek Dour Se,2020– ,40 min,7.2,9,"Drama, Romance            ",oriya
tt1562361,Let's Dance,I 2009,125 min,5.7,19,"Crime, Drama, Musical            ",hindi
tt0057332,Mujhe Jeene Do,1963,95 min,7.5,76,"Action, Crime, Drama            ",hindi
tt5332246,Bisile,2010,128 min,6.2,10,"Comedy, Drama            ",kannada
tt0172704,Lal Baadshah,1999,180 min,3.3,582,"Action, Drama            ",hindi
tt2951596,Partha,2003,147 min,7.1,66,"Action, Romance            ",kannada
tt7235930,Kaala Koothu,2018,122 min,5.8,77,Action            ,tamil
tt0348258,Tujhe Meri Kasam,2003,155 min,6.4,362,Romance            ,hindi
tt1086714,Pelli Chesukundam,1997,140 min,6.7,89,Drama            ,telugu
tt0173189,Shanti Kranti,1991,142 min,6.9,99,"Action, Musical, Romance            ",telugu
tt1408015,Jor,2008,130 min,6.4,61,"Action, Drama, Romance            ",bengali
tt0278583,Nanma Niranjavan Srinivasan,1990,128 min,6.2,68,"Comedy, Drama            ",malayalam
tt0233180,Aalemane,1981,107 min,6.9,10,"Drama, Thriller            ",kannada
tt0311594,Nuvvu Naaku Nachchav,2001,184 min,8.7,"3,951","Comedy, Romance            ",telugu
tt5912310,Badman,2016,84 min,4.3,29,"Comedy, Drama            ",hindi
tt1388903,Mirch,2010,105 min,6.5,852,"Comedy, Drama, Fantasy            ",hindi
tt0871012,Rama Shama Bhama,2005,180 min,7.8,460,Comedy            ,kannada
tt14311868,Raktha Gulabi,2021,132 min,9.4,126,Crime            ,kannada
tt8647400,De De Pyaar De,2019,135 min,6.6,"7,139","Comedy, Drama, Romance            ",hindi
tt0259240,Chakrapani,1954,171 min,8.0,10,"Comedy, Drama            ",telugu
tt5524360,Meghla Akash,2001,157 min,7.5,11,"Drama, Family            ",bengali
tt0229193,Aastha: In the Prison of Spring,1997,132 min,6.4,170,Drama            ,hindi
tt7475278,Tinku & Tina,2008 TV Short,11 min,7.6,16,"Animation, Short, Family            ",oriya
tt3686242,Peruchazhi,2014,151 min,4.0,783,Comedy            ,malayalam
tt10726052,Gangster Vs State,2019,119 min,6.2,13,Action            ,punjabi
tt9680166,Yeh Suhaagraat Impossible,2019,92 min,8.7,499,Comedy            ,hindi
tt0362696,Haasil,2003,160 min,7.6,"2,778","Crime, Drama, Romance            ",hindi
tt0355984,Sakshyam,1995,131 min,4.7,13,Drama            ,malayalam
tt4123886,Chhadke,2013,125 min,6.9,84,"Action, Thriller            ",nepali
tt2963404,Burrraahh,2012,121 min,6.3,63,Comedy            ,punjabi
tt11234252,Kapata Nataka Paatradhaari,2019,116 min,6.8,62,Drama            ,kannada
tt4047112,Jeeva,2014,127 min,7.5,"1,026","Drama, Sport            ",tamil
tt3431342,Pithavum Kanyakayum,2013,90 min,3.0,8,Drama            ,malayalam
tt5325878,Saarathi,2011,166 min,7.2,504,"Action, Drama, Romance            ",kannada
tt1961305,Eththan,2011,142 min,5.0,50,"Comedy, Drama, Romance            ",tamil
tt4853926,Guddu Ki Gun,2015,130 min,4.6,656,Comedy            ,hindi
tt6352800,Roll No. 56,2017,102 min,5.8,28,Drama            ,gujarati
tt8890450,Family,I 1996,115 min,5.4,5,Drama            ,telugu
tt0055508,Three Daughters,1961,114 min,8.1,"1,348","Comedy, Drama, Fantasy            ",bengali
tt8110290,Priyapettavar,2018,125 min,5.1,21,Drama            ,malayalam
tt0054059,Manzil,I 1960,120 min,7.2,52,"Drama, Romance            ",hindi
tt1416338,Giri Kanye,1977,138 min,8.2,31,Drama            ,kannada
tt1575684,Sri Raja Rajeswari,2001,150 min,4.5,11,Action            ,telugu
tt0404492,Thillana Thillana,2003,118 min,3.2,48,"Comedy, Romance            ",malayalam
tt2113742,Projapoti,2011,114 min,5.5,170,Romance            ,bengali
tt2440354,Naayak,2013,153 min,5.5,"2,883","Action, Drama            ",telugu
tt0155774,Jawab,1942,157 min,7.6,7,Drama            ,hindi
tt0246062,Manchi Donga,1988,147 min,4.9,106,"Action, Drama, Romance            ",telugu
tt5673792,Manithan,2016,150 min,6.9,"1,031","Drama, Thriller            ",tamil
tt11122430,Untimely,I 2020,78 min,8.9,28,Drama            ,urdu
tt3074326,The Kalasha and the Crescent,2013,13 min,5.8,5,"Documentary, Short, Drama            ",urdu
tt2265381,Ishq,2012,160 min,7.3,"1,686","Comedy, Romance            ",telugu
tt1753640,Crook: It's Good to Be Bad,2010,121 min,5.1,"1,940","Action, Drama, Thriller            ",hindi
tt0305849,Munjaneya Manju,1993,154 min,6.8,5,"Crime, Thriller            ",kannada
tt6999010,The Legend of Shankhadhar,2016,55 min,7.6,16,"Animation, Biography, Drama            ",nepali
tt8339458,Alinagarer Golokdhadha,2018,139 min,7.1,505,Adventure            ,bengali
tt1143118,Ottakkayyan,2007,79 min,5.8,5,Thriller            ,malayalam
tt1441324,Mahakavi Kalidas,1966,150 min,7.1,14,"Biography, Drama            ",tamil
tt10995146,Entha Manchivaadavuraa,2020,152 min,5.4,271,"Action, Drama            ",telugu
tt3153580,Barefoot to Goa,2015,80 min,5.7,147,"Adventure, Drama, Family            ",hindi
tt0114618,Target,1995,122 min,7.7,72,Drama            ,hindi
tt3395024,Cheppave Chirugali,2004,152 min,7.0,34,Romance            ,telugu
tt1147525,Doraemon: Nobita no Parareru saiyûki,1988,90 min,6.8,216,"Animation, Adventure, Family            ",hindi
tt1980970,Gandhi to Hitler,2011,108 min,2.5,205,"Drama, History, War            ",hindi
tt11791828,Pixelia,2018,70 min,5.8,9,Drama            ,malayalam
tt0046155,Papi,1953,111 min,7.6,52,"Crime, Drama            ",oriya
tt4875354,Ready Steady Bhaag,2015 TV Movie,95 min,7.7,21,"Comedy, Musical, Romance            ",urdu
tt1606299,Nee Kosam,1999,122 min,6.3,43,Romance            ,telugu
tt0485551,Time Pass,2005,88 min,4.2,34,Romance            ,hindi
tt2613012,Thamizh Padam,2010,160 min,7.3,825,Comedy            ,tamil
tt2807032,Vimukthi,2010,102 min,7.4,8,Family            ,kannada
tt8090628,Kinavally,2018,141 min,6.5,625,"Comedy, Horror, Mystery            ",malayalam
tt13404880,Showgirls of Pakistan,2020,106 min,8.7,29,Documentary            ,oriya
tt1132573,Apron Strings,2008,90 min,6.6,119,Drama            ,punjabi
tt11108348,Used,2019,57 min,7.1,20,"Drama, Thriller            ",hindi
tt0420139,Sabse Bada Rupaiya,1976,135 min,6.8,41,Comedy            ,hindi
tt6964244,Annaya Attayachar,2004,159 min,5.2,5,"Action, Drama, Romance            ",bengali
tt0070681,Sarada,1973,166 min,7.7,19,Drama            ,telugu
tt3721462,Zorawar,2016,151 min,4.3,243,"Action, Crime, Drama            ",punjabi
tt8919380,Munda Faridkotia,2019,131 min,6.0,50,"Comedy, Drama, Family            ",punjabi
tt6545212,Leera the Soulmate,2018,104 min,7.9,"1,434",Sci-Fi            ,hindi
tt0053319,Sujata,1960,161 min,7.3,322,"Drama, Romance            ",hindi
tt0434105,Iyarkai,2003,142 min,7.4,352,"Drama, Romance            ",tamil
tt0456480,Iti Srikanta,2004,125 min,7.2,106,Drama            ,bengali
tt0896785,Achanurangatha Veedu,2006,120 min,7.0,179,Drama            ,malayalam
tt2210576,Myoho,2012,120 min,6.5,13,Drama            ,hindi
tt0049752,Shilpi,1956,151 min,7.9,66,"Drama, Family, Romance            ",bengali
tt0244567,Jhoothi,1985,136 min,6.6,128,Comedy            ,hindi
tt5332142,Aakashvani,2016,113 min,5.1,72,"Comedy, Drama, Thriller            ",malayalam
tt1259755,Boond,2001,137 min,4.6,9,"Action, Crime, Drama            ",hindi
tt0464105,Man Push Cart,2005,87 min,7.0,"3,141",Drama            ,oriya
tt13495786,Routtu,2020,140 min,7.1,19,Drama            ,tamil
tt11248244,Marina Puratchi,2019,76 min,6.4,18,Drama            ,tamil
tt4664092,Oru Second Class Yathra,2015,104 min,5.3,305,Drama            ,malayalam
tt1305889,Thirakkatha,2008,120 min,7.5,579,"Drama, Romance            ",malayalam
tt0230913,Uljhan,1975,137 min,6.5,82,Mystery            ,hindi
tt13334932,Maa Vintha Gaadha Vinuma,2020,101 min,6.3,224,Romance            ,telugu
tt4654452,Khabarnaak,2010– ,37 min,6.9,29,"Comedy, Musical, News            ",oriya
tt4161520,Dashavatar,2008,119 min,6.2,105,"Animation, Family            ",hindi
tt7336838,Akhri Chattan,1985,700 min,9.5,10,History            ,urdu
tt0392325,The Last Kiss,1931,90 min,7.4,16,Drama            ,urdu
tt12206062,Swamy,2005,148 min,5.4,9,Action            ,kannada
tt0157170,Waris,1954,122 min,6.0,8,"Drama, Family            ",hindi
tt0378450,Nishi Padma,1970,90 min,8.0,26,Drama            ,bengali
tt2075108,Baishe Srabon,2011,120 min,8.1,"4,719","Action, Crime, Drama            ",bengali
tt0096390,Vijay,1988,172 min,5.6,216,"Action, Drama, Romance            ",hindi
tt9261624,Evanukku Engeyo Matcham Irukku,2018,148 min,3.2,95,Comedy            ,tamil
tt9680080,Dandupalya 4,2019,121 min,7.2,20,Romance            ,kannada
tt0234542,Purab Aur Pachhim,1970,142 min,7.4,855,"Drama, Romance            ",hindi
tt0438894,Kisse Pyaar Karoon?,2009,123 min,3.3,130,"Action, Comedy, Crime            ",hindi
tt0395559,Ghulam Begam Badshah,1973,123 min,6.2,8,"Drama, Family            ",hindi
tt1582478,Bindaas,2010,143 min,6.7,775,"Action, Drama, Family            ",telugu
tt0055220,Nazrana,1961,130 min,6.9,49,"Comedy, Drama, Romance            ",hindi
tt0355823,Newspaper Boy,1997,130 min,3.6,31,"Comedy, Drama, Mystery            ",malayalam
tt4249472,Guru Shisya,2001,130 min,7.2,13,"Drama, Musical            ",bengali
tt3505060,Idhuvum Kadandhu Pogum,2014,54 min,7.7,38,"Drama, Family            ",tamil
tt0795434,Namastey London,2007,128 min,7.1,"20,744","Comedy, Drama, Romance            ",hindi
tt1105721,Chirutha,2007,117 min,5.3,"1,856",Action            ,telugu
tt0379253,Dhongee,1979,122 min,4.5,22,"Action, Comedy, Drama            ",hindi
tt6873702,Anarchist: Azad,I 2017,98 min,6.5,21,"Drama, Thriller            ",urdu
tt1937455,Vroom,2010,130 min,5.4,29,"Action, Comedy, Crime            ",hindi
tt0332419,Sohag Raat,1948,143 min,7.2,6,"Drama, Romance            ",hindi
tt5296940,Goyenda Gogol,2013,111 min,6.3,27,Adventure            ,bengali
tt0232155,Najma,1943,121 min,7.5,30,Drama            ,oriya
tt0249027,Moonnam Pakkam,1988,114 min,8.2,970,Drama            ,malayalam
tt0100002,Lekin...,1990,171 min,7.6,322,"Drama, Fantasy, Musical            ",hindi
tt7890672,The Survivor,II 2016,27 min,9.9,7,Short            ,urdu
tt7753596,Kiln,2017,12 min,8.4,7,"Documentary, Short            ",urdu
tt10427988,Shuruaat Ka Twist,2019,142 min,6.6,9,Drama            ,hindi
tt1649760,The Film Emotional Atyachar,2010,87 min,6.0,290,"Comedy, Crime, Drama            ",hindi
tt1970029,Suno Na.. Ek Nanhi Aawaz,2009,127 min,4.5,6,Drama            ,tamil
tt10075078,Rahasyam,2019,100 min,7.0,18,"Horror, Thriller            ",telugu
tt0067546,Pakeezah,1972,147 min,7.4,"1,509","Musical, Romance, Drama            ",urdu
tt2777548,Lateef,2013,118 min,3.4,124,"Action, Crime, Drama            ",hindi
tt2290543,Nidra,2012,95 min,6.4,111,Drama            ,malayalam
tt1496868,Silambattam,2008,166 min,3.9,379,Action            ,tamil
tt0281157,Sakalakala Vallavan,1982,138 min,6.6,214,"Action, Comedy, Romance            ",telugu
tt3230300,Doosukeltha,2013,161 min,6.5,"1,281","Action, Comedy            ",telugu
tt8907992,The Girl on the Train,2021,120 min,4.3,"7,244","Crime, Drama, Mystery            ",hindi
tt5471214,Jinner Badshah,1989,117 min,8.1,27,"Comedy, Drama            ",bengali
tt0155500,Antha Ezhu Natkal,1981,137 min,7.3,179,Drama            ,tamil
tt4832798,Chitra,2015,120 min,5.6,7,"Romance, Thriller            ",bengali
tt0158294,Tumse Achha Kaun Hai,1969,108 min,6.5,80,"Comedy, Drama, Romance            ",oriya
tt5867800,Aruvi,2016,130 min,8.5,"11,351",Drama            ,tamil
tt1431729,Mohandas,2009,112 min,6.7,118,Thriller            ,hindi
tt2585562,Pizza,II 2012,127 min,8.0,"7,062","Horror, Thriller            ",tamil
tt7852910,Madurai Veeran,2018,121 min,6.3,74,"Action, Drama            ",tamil
tt7210246,Kasle Choryo Mero Man,2010,138 min,6.8,13,"Drama, Romance            ",nepali
tt3673936,Ko: Yad,2012,90 min,7.9,13,Drama            ,hindi
tt5170264,Betthanagere,2015,125 min,7.2,6,Crime            ,kannada
tt8971542,Iniyavale,1998,150 min,4.3,7,Drama            ,tamil
tt0286664,Gudgudee,1997,138 min,4.2,333,"Musical, Romance            ",hindi
tt0152256,Saagar,1985,186 min,7.1,902,"Drama, Romance            ",hindi
tt0079614,Nauker,1979,126 min,6.5,146,"Comedy, Drama            ",hindi
tt2357926,Ramaiya Vastavaiya,2013,148 min,5.7,"3,453","Action, Drama, Romance            ",hindi
tt6763794,Thondan,2017,138 min,6.0,252,Crime            ,tamil
tt5720106,Vinavayya Ramayya,2015,136 min,5.5,8,Romance            ,telugu
tt0270219,Baat Ban Jaye,I 1986,148 min,6.3,162,Comedy            ,hindi
tt3395608,O21,2014,124 min,7.9,"3,073","Action, Thriller            ",urdu
tt0217351,Dahek: A Burning Passion,1999,155 min,5.7,184,"Drama, Romance, Thriller            ",hindi
tt0215457,'42,1951,156 min,7.2,18,"Action, Biography, Thriller            ",bengali
tt2362778,Saheb Biwi Aur Gangster Returns,2013,142 min,6.8,"3,829","Action, Crime, Drama            ",hindi
tt4337464,Village Guys,2015,127 min,2.9,10,Comedy            ,malayalam
tt3441002,Andagadu,2005,132 min,6.4,12,Comedy            ,telugu
tt0156891,Phir Teri Kahani Yaad Aayee,1993,105 min,5.9,266,"Romance, Drama            ",hindi
tt12929738,London Confidental,2020,77 min,6.2,"1,653","Crime, Drama, Thriller            ",hindi
tt6199580, Criminal Minds: Beyond Borders,2016–2017,40 min,7.0,135,"Action, Adventure, Crime            ",urdu
tt5535522,Raasta,2017,120 min,3.8,135,"Action, Crime, Thriller            ",urdu
tt3595298,Prem Ratan Dhan Payo,2015,164 min,4.4,"17,724","Action, Drama, Musical            ",hindi
tt1067185,Kagojer Nouka,1991,109 min,5.3,10,Drama            ,bengali
tt0451983,Zeher,2005,132 min,5.4,"1,908","Crime, Drama, Mystery            ",hindi
tt1671456,Dhrona 2010,2010,150 min,4.1,289,"Action, Drama, Horror            ",malayalam
tt5078964,Dildariyaan,2015,116 min,6.1,155,Romance            ,punjabi
tt0357826,Kali Ghata,1980,131 min,5.8,33,"Romance, Thriller, Mystery            ",hindi
tt0113526,Karan Arjun,1995,175 min,6.8,"13,051","Action, Drama, Fantasy            ",hindi
tt0154183,First Rank,1990,150 min,5.4,"1,108","Action, Drama, Sport            ",hindi
tt0289845,Aks,2001,184 min,5.8,"1,608","Action, Crime, Horror            ",hindi
tt6262750,Ammani,2016,90 min,7.9,84,"Drama, Family            ",tamil
tt1852076,Qasam Se Qasam Se,2012,145 min,4.0,18,Romance            ,hindi
tt3859980,Mohenjo Daro,2016,155 min,5.7,"10,727","Action, Adventure, Drama            ",hindi
tt0079526,Manzil,1979,113 min,7.0,283,"Drama, Romance, Family            ",hindi
tt2690596,Thoranai,2009,159 min,3.9,124,"Action, Drama            ",tamil
tt0108118,Shilpi,1994,103 min,7.7,18,Drama            ,bengali
tt3061444,Athe Karanathal,2013,16 min,7.3,26,"Short, Drama            ",malayalam
tt0085361,Coolie,I 1983,177 min,6.6,"2,093","Action, Comedy, Drama            ",hindi
tt0230321,Edavazhiyile Poocha Minda Poocha,1979,140 min,7.0,13,Drama            ,malayalam
tt3000372,Pied Piper,2013,113 min,6.3,22,"Comedy, Drama            ",hindi
tt5326064,Nacher Putul,1971,107 min,7.1,72,"Drama, Romance            ",bengali
tt7792194,Red Oliender's Roktokorobi,2017,114 min,7.2,63,Drama            ,bengali
tt0073391,Mili,1975,150 min,7.5,"1,261","Drama, Romance, Family            ",hindi
tt0368969,Shubho Mahurat,2003,150 min,7.6,490,"Crime, Mystery            ",bengali
tt10981694,Kaaliyan,2017,104 min,4.6,8,Drama            ,malayalam
tt0057699,Yeh Rastey Hain Pyar Ke,1963,150 min,6.0,49,"Crime, Drama, Romance            ",hindi
tt2777886,Budhivanta,2008,138 min,7.1,213,"Crime, Drama, Thriller            ",kannada
tt0278130,Vakkalathu Narayanankutty,2001,144 min,5.3,91,"Comedy, Drama            ",malayalam
tt3675380,Ariel Mothers aka Ariel Maa,2000–2002,"2,288 min",5.4,9,Talk-Show            ,urdu
tt0155934,Padheyam,1993,140 min,7.1,189,Drama            ,malayalam
tt0293502,Pedarasi Peddamma Katha,1968,160 min,7.2,5,Fantasy            ,telugu
tt1997455,Naadodigal,2009,161 min,7.7,"1,140","Action, Comedy, Drama            ",tamil
tt0271355,Adharvam,1989,150 min,6.9,134,"Adventure, Fantasy, Thriller            ",malayalam
tt2255851,"Inshallah, Kashmir",2012,82 min,7.0,130,Documentary            ,oriya
tt9104710,Dil Diyan Gallan,2019,122 min,6.9,314,"Drama, Romance            ",punjabi
tt0045467,Aah,1953,150 min,7.2,272,"Drama, Musical, Romance            ",hindi
tt0175904,Mela,1971,126 min,6.8,44,"Drama, Family            ",hindi
tt1471247,Road to Sangam,2009,135 min,7.4,752,"Drama, Thriller            ",hindi
tt12393220,Cheran Pandian,1991,144 min,5.6,8,Drama            ,tamil
tt4718656,Agradani,1983,118 min,7.8,21,Drama            ,bengali
tt0292437,Balarama Krishnulu,1992,142 min,6.8,24,"Action, Drama, Romance            ",telugu
tt4771342,Mera Naam Yousuf Hai,2015– ,37 min,8.5,493,Romance            ,oriya
tt11497480,Asur,2020,139 min,6.9,822,Drama            ,bengali
tt0827714,Jaane Hoga Kya,2006,155 min,2.8,166,"Action, Crime, Sci-Fi            ",hindi
tt0060659,Mamta,1966,150 min,7.0,116,"Drama, Romance            ",hindi
tt0925081,Game,II 2006,130 min,5.0,"1,091",Thriller            ,telugu
tt1649760,The Film Emotional Atyachar,2010,87 min,6.0,290,"Comedy, Crime, Drama            ",gujarati
tt7297966,Village Rockstars,2017,87 min,7.4,826,Drama            ,assamese
